ASIN,Product Name,Brand,Amazon URL,Category,Weight Flag,Verdict,Verdict Reason,Opportunity Lane,Commercial Priority,Lane Reason,Composite Score,Demand Score,Stability Score,Competition Score,Margin Score,Cash Flow Score,Profit Score,Balanced Score,Monthly Gross Profit,Price Compression,Listing Quality,Current Price,Buy Box 90d Avg,Price Stability,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,BSR Current,BSR Drops 90d,Bought per Month,Star Rating,Review Count,Brand 1P,FBA Seller Count,Amazon on Listing,Amazon Buy Box Share,Private Label Risk,Brand Seller Match,Fortress Listing,Brand Type,A+ Content Present,Brand Store Present,Category Risk Level,IP Risk Score,IP Risk Band,IP Reason,Gated,SAS Flags,Route Code,Supplier Name,Supplier Website,Supplier Contact,MOQ,Trade Price Found,Trade Price,Real ROI %,Supplier Notes,Outreach Email File,EAN,UPC,GTIN,Private Label Exclusion Reason
B01N9TQKSN,"AntHouse - Natural Sand Ant Hill | Acrylic T BIG Kit 25x20x1,5 cm | Ant Farm",AntHouse,https://www.amazon.co.uk/dp/B01N9TQKSN,Pet Supplies,OK,MAYBE,BALANCED | 88/mo | GBP12.94 profit | GBP1138.70 monthly gross | stable | 3 sellers,BALANCED,1,BALANCED | GBP1138.70/mo | 88/mo | GBP12.94 unit profit | stable | 3 sellers,8.1,9,10,6,6,8.2,8.4,8.3,GBP1139,OK,STRONG,GBP69.99,GBP69.99,STABLE,GBP0.00,GBP11.56,GBP11.56,GBP45.49,GBP12.94,28.4%,GBP48.69,GBP57.05,29479,44,0,4.5,254,Y,3,N,0%,Likely,YES,NO,GENERIC,YES,LIKELY,MEDIUM,6,Medium,Brand=Seller match (YES) | A+ content | Likely brand store | Category MEDIUM risk,-,,UNCLEAR,,,,,N,,,No supplier accounts configured,,"3336600097353, 4013307512028, 8435151224449, 8437002399245",,,Brand 1P | Brand seller match | Brand store likely
B09YVP3L22,"Fzone Aquarium ATO Auto Top Off Refilling System with Pump, Aquarium Water Refiller with Dual Optical Sensor, Upgraded QST Tech and Smart ETFT Algorithm for Both Reef and Plant Tank",FZONE,https://www.amazon.co.uk/dp/B09YVP3L22,Pet Supplies,OK,MAYBE,BALANCED | 92/mo | GBP9.71 profit | GBP893.30 monthly gross | stable | 2 sellers,BALANCED,1,BALANCED | GBP893.30/mo | 92/mo | GBP9.71 unit profit | stable | 2 sellers,8.2,10,10,7,4,8.2,7.5,8,GBP893,OK,STRONG,GBP69.00,GBP69.00,STABLE,GBP3.04,GBP11.40,GBP14.44,GBP44.85,GBP9.71,21.6%,GBP45.47,GBP59.29,29670,46,0,4.2,898,Y,2,N,0%,Likely,YES,NO,ESTABLISHED,YES,LIKELY,MEDIUM,7,High,Brand=Seller match (YES) | Established brand | A+ content | Likely brand store | Category MEDIUM risk,-,,UNCLEAR,,,,,N,,,No supplier accounts configured,,0764595878146,764595878146,,Brand 1P | Brand seller match | Brand store likely | Established brand
B08MZFQPJZ,"Dog Ramp Folding Pet Ramp Car Dog Ladder - Height Adjustable with Non-slip Carpet Safety Pets Ladder, Portable Solid Wooden Dog Ramp for travel (L70xW35cm, H30-40cm)",EFAN,https://www.amazon.co.uk/dp/B08MZFQPJZ,Pet Supplies,OK,MAYBE,BALANCED | 46/mo | GBP4.77 profit | GBP219.40 monthly gross | stable | 2 sellers,BALANCED,2,BALANCED | GBP219.40/mo | 46/mo | GBP4.77 unit profit | stable | 2 sellers,8.4,10,10,7,5,7.5,7.2,7.1,GBP219,OK,AVERAGE,GBP28.22,GBP28.22,STABLE,GBP0.00,GBP5.11,GBP5.11,GBP18.34,GBP4.77,26.0%,GBP19.26,GBP23.45,11909,23,0,4.2,87,Y,2,N,0%,Likely,YES,NO,SYNTHETIC,NO,UNLIKELY,MEDIUM,4,Medium,Brand=Seller match (YES) | Category MEDIUM risk,-,,UNCLEAR,,,,,N,,,No supplier accounts configured,,"0046432793950, 0046432793981","046432793950, 046432793981",,Brand 1P | Brand seller match
B0DV5NC256,"Eden Fish Cuisine 2kg Small Kibble. Premium Dry Dog Food for Adult & Senior Dogs - Salmon, Herring, Trout, White Fish, Green-lipped mussel & Spirulina, perfect for dogs with sensitive stomachs.",Eden Holistic Pet Foods,https://www.amazon.co.uk/dp/B0DV5NC256,Pet Supplies,OK,MAYBE,BALANCED | 34/mo | GBP4.52 profit | GBP153.70 monthly gross | stable | 2 sellers,BALANCED,2,BALANCED | GBP153.70/mo | 34/mo | GBP4.52 unit profit | stable | 2 sellers,8.2,10,10,6,5,7,7.1,6.8,GBP154,OK,STRONG,GBP26.95,GBP28.44,SLIGHT DIP (5%),GBP0.00,GBP4.91,GBP4.91,GBP17.52,GBP4.52,25.8%,GBP18.36,GBP22.43,18671,17,0,4.7,9,Y,2,N,0%,Likely,YES,NO,GENERIC,YES,LIKELY,MEDIUM,6,Medium,Brand=Seller match (YES) | A+ content | Likely brand store | Category MEDIUM risk,-,,UNCLEAR,,,,,N,,,No supplier accounts configured,,5060438810188,,,Brand 1P | Brand seller match | Brand store likely
B079B18PY9,Express Pet Supplies 1kg Lamb Ears (Approx 40-60) Hypoallergenic Dog Treat Chew,Express Pet Supplies,https://www.amazon.co.uk/dp/B079B18PY9,Pet Supplies,OK,MAYBE,BALANCED | 26/mo | GBP4.53 profit | GBP117.80 monthly gross | stable | 2 sellers,BALANCED,2,BALANCED | GBP117.80/mo | 26/mo | GBP4.53 unit profit | stable | 2 sellers,8.1,9,10,7,5,6.9,7.2,6.7,GBP118,OK,AVERAGE,GBP26.99,GBP26.99,STABLE,GBP0.00,GBP4.92,GBP4.92,GBP17.54,GBP4.53,25.8%,GBP18.39,GBP22.46,11715,13,0,4.5,166,Y,2,N,0%,Likely,YES,NO,GENERIC,NO,UNLIKELY,MEDIUM,4,Medium,Brand=Seller match (YES) | Category MEDIUM risk,-,,UNCLEAR,,,,,N,,,No supplier accounts configured,,5060042470570,,,Brand 1P | Brand seller match
