"ASIN","Locale","Image","Title","Bought in past month","Buy Box: Current","Amazon: Current","Buy Box: 90 days avg.","Buy Box: 90 days drop %","New Offer Count: Current","Sales Rank: 90 days avg.","Sales Rank: 90 days drop %","Sales Rank: Drops last 90 days","Sales Rank: Reference","Sales Rank: Display Group","Sales Rank: Subcategory Sales Ranks","Sales Rank: Current","90 days change % monthly sold","Return Rate","Reviews: Rating","Reviews: Rating Count","Reviews: Rating Count - 90 days drop %","Reviews: Review Count - Format Specific","Last Price Change","Buy Box: Shipping Costs","Buy Box: 30 days avg.","Buy Box: 180 days avg.","Buy Box: 365 days avg.","Buy Box: 1 day drop %","Buy Box: 7 days drop %","Buy Box: 30 days drop %","Buy Box: Is Lowest","Buy Box: Is Lowest 90 days","Buy Box: Lowest","Buy Box: Highest","Buy Box: Stock","Buy Box: 90 days OOS","Buy Box: Buy Box Seller","Buy Box: Shipping Country","Buy Box: Availability of the Buy Box","Buy Box: Shipping time","Buy Box: Strikethrough Price","Buy Box: Strikethrough Price Type","Buy Box: % Amazon 30 days","Buy Box: % Amazon 90 days","Buy Box: % Amazon 180 days","Buy Box: % Amazon 365 days","Buy Box: % Top Seller 30 days","Buy Box: % Top Seller 90 days","Buy Box: % Top Seller 180 days","Buy Box: % Top Seller 365 days","Buy Box: Winner Count 30 days","Buy Box: Winner Count 90 days","Buy Box: Winner Count 180 days","Buy Box: Winner Count 365 days","Buy Box: Standard Deviation 30 days","Buy Box: Standard Deviation 90 days","Buy Box: Standard Deviation 365 days","Buy Box: Flipability 30 days","Buy Box: Flipability 90 days","Buy Box: Flipability 365 days","Buy Box: Is FBA","Buy Box: Unqualified","Buy Box: Pre-order","Buy Box: Back-order","Buy Box: Prime exclusive","Buy Box: Prime Eligible","Buy Box: Subscribe & Save","Amazon: 30 days avg.","Amazon: 30 days drop %","Amazon: Stock","Amazon: OOS Count 30 days","New: Current","New: 30 days avg.","New: 30 days drop %","New, 3rd Party FBA: Current","New, 3rd Party FBA: 30 days avg.","New, 3rd Party FBA: 30 days drop %","New, 3rd Party FBA: Stock","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","New, 3rd Party FBM: Current","New, 3rd Party FBM: 30 days avg.","New, 3rd Party FBM: 30 days drop %","New, 3rd Party FBM: Stock","New, Prime exclusive: Current","New, Prime exclusive: 30 days avg.","New, Prime exclusive: 30 days drop %","Lightning Deals: Current","Buy Box Used: Current","Buy Box Used: 90 days avg.","Buy Box Used: 90 days drop %","Buy Box Used: Buy Box Used Seller","Buy Box Used: Is FBA","Buy Box Used: Condition","Used: Current","Used: 90 days avg.","Used: 90 days drop %","Used: 90 days OOS","Used, like new: Current","Used, like new: 90 days avg.","Used, like new: 90 days drop %","Used, very good: Current","Used, very good: 90 days avg.","Used, very good: 90 days drop %","Used, good: Current","Used, good: 90 days avg.","Used, good: 90 days drop %","Used, acceptable: Current","Used, acceptable: 90 days avg.","Used, acceptable: 90 days drop %","Warehouse Deals: Current","Warehouse Deals: 90 days avg.","Warehouse Deals: 90 days drop %","List Price: Current","List Price: 30 days avg.","List Price: 30 days drop %","Total Offer Count","New Offer Count: 30 days avg.","New Offer Count: 30 days drop %","Used Offer Count: Current","Used Offer Count: 90 days avg.","Tracking since","Listed since","URL: URL slug","Categories: Root","Categories: Sub","Categories: Tree","Website Display Group: Name","Product Codes: UPC","Product Codes: EAN","Product Codes: GTIN","Product Codes: PartNumber","Parent ASIN","Freq. Bought Together","Type","Manufacturer","Brand","Brand Store Name","Brand Store URL Name","Model","Variation Attributes","Color","Size","Unit Details: Unit Value","Unit Details: Unit Type","Scent","Item Form","Pattern","Style","Material","Item Type","Target Audience","Recommended Uses","Specific Uses","Product Benefit","Edition","Format","Author","Contributors","Binding","Number of Items","Number of Pages","Publication Date","Release Date","Languages","Videos: Video Count","Videos: Has Main Video","Videos: Main Videos","Videos: Additional Videos","A+ Content: Has A+ Content","Package: Dimension (cm³)","Package: Weight (g)","Package: Quantity","Item: Dimension (cm³)","Item: Weight (g)","Included Components","Ingredients","Active Ingredients","Special Ingredients","Safety Warning","Batteries Required","Batteries Included","Hazardous Materials","Is HazMat","Is heat sensitive","Adult Product","Is Merch on Demand","Trade-In Eligible","Deals: Deal Type","Deals: Badge","One Time Coupon: Absolute","One Time Coupon: Percentage","One Time Coupon: Subscribe & Save %","Business Discount: Percentage"
"B0DS2DB4RW","co.uk","https://m.media-amazon.com/images/I/71GVgyx6faL.jpg;https://m.media-amazon.com/images/I/71qrjz67m9L.jpg;https://m.media-amazon.com/images/I/81X-V+5KvVL.jpg;https://m.media-amazon.com/images/I/71EgEnRe96L.jpg;https://m.media-amazon.com/images/I/71cST75aXnL.jpg;https://m.media-amazon.com/images/I/71rU4jCwIBL.jpg;https://m.media-amazon.com/images/I/815VqBMj8DL.jpg","Smashers SLAM Heroes by ZURU, Gorilla (Brown) Stretchable Toy for Boys","50","9.99","9.99","9.76","-2 %","2","21784","9 %","34","Toys & Games","toy_display_on_website","# 364 | Top 0.52% | Kids' Play Action Figures","19751","32 %","","4.4","145","","39","2026/03/17 11:08","","9.55","9.70","9.76","0 %","0 %","-5 %","no","no","7.49","11.29","","0 %","Amazon","","In stock","","-","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","0.65","0.53","0.55","46","9","25","yes","no","no","no","no","yes","no","9.55","-5 %","","0","9.99","9.57","-4 %","","","","","3.05","15.02 %","1.50","","16.00","","","","","","","","","","","no","","","9.38","","83 %","","","","","","","","","","","","","","9.61","","9.99","9.99","0 %","2","2","0 %","","1","2025/06/04","2025/06/03","Smashers-SLAM-Heroes","Toys & Games","Action Figures, Toys Category Page, Kids Toys, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Action Figures","Toy","193052084620","0193052084620","","74140B","B0FCMWPSHN","B0DS2CPVD9","TOY_FIGURE","ZURU","ZURU SMASHERS","ZURU SMASHERS","ZURUSmashers","74140","Color: Brown;","Brown","22 cm","1","count","","","","Stylized","Plastic","","Boys","","","","","","","","","1","","","2025-08-01","","0","no","","","yes","3590","1302","1","4180","1090","1 SLAM Hero (GORILLA)","","","","Choking Hazard - Small Parts. Not for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0DS2DC6R8","co.uk","https://m.media-amazon.com/images/I/71VMVyysaoL.jpg;https://m.media-amazon.com/images/I/71qrjz67m9L.jpg;https://m.media-amazon.com/images/I/81ljakhIWoL.jpg;https://m.media-amazon.com/images/I/71YHTc86CNL.jpg;https://m.media-amazon.com/images/I/71GQJNyCKpL.jpg;https://m.media-amazon.com/images/I/711gtY8HsWL.jpg;https://m.media-amazon.com/images/I/81V5HutQfWL.jpg","Smashers SLAM Heroes by ZURU, Gorilla (Orange) Stretchable Toy for Boys","","9.99","9.99","9.66","-3 %","2","20977","6 %","35","Toys & Games","toy_display_on_website","# 571 | Top 1.67% | Soft Dolls; # 364 | Top 0.54% | Kids' Play Action Figures","19751","99 %","","4.4","144","","49","2026/03/17 07:44","","9.61","9.46","9.67","0 %","0 %","-4 %","no","no","7.30","9.99","","0 %","Amazon","","Usually dispatched within 6 to 7 months","190 days","-","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","0.68","0.46","0.56","57","54","15","yes","no","no","yes","no","yes","no","9.61","-4 %","","0","9.99","9.61","-4 %","","","","1","3.05","15.02 %","1.50","","16.00","","","","","","","","","","","no","","","9.48","","90 %","","9.36","","","","","","","","","","","","9.35","","9.99","9.99","0 %","2","3","33 %","","1","2025/05/29","2025/06/03","Smashers-SLAM-Heroes","Toys & Games","Soft Dolls, Action Figures, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Dolls & Accessories › Soft Dolls","Toy","193052084613","0193052084613, 4894680042643","","74140A","B0FCMWPSHN","B0DS2FGT2T","TOY_FIGURE","ZURU","ZURU SMASHERS","ZURU SMASHERS","ZURUSmashers","74140","Color: Orange;","Orange","mediano","1","count","","","","Cartoonish","Plastic","","Boys","","","","","","","","","1","","","2025-08-01","","0","no","","","yes","3648","1280","1","4180","1000","1 SLAM Hero (GORILLA)","","","","Choking Hazard - Small Parts. Not for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0FJJN2YZ1","co.uk","https://m.media-amazon.com/images/I/81hsCdBI1VL.jpg;https://m.media-amazon.com/images/I/81hFJivvEnL.jpg;https://m.media-amazon.com/images/I/71BX+Mzym1L.jpg;https://m.media-amazon.com/images/I/81CEUFJh6xL.jpg;https://m.media-amazon.com/images/I/71nFrhTivtL.jpg;https://m.media-amazon.com/images/I/71211Dp3kCL.jpg;https://m.media-amazon.com/images/I/71nb16gRS9L.jpg;https://m.media-amazon.com/images/I/71UW2E28HjL.jpg","Smashers Dino vs Aliens Planet 2 Pack by ZURU – Smashable Capsule Toy with Dino & Alien Figures, 5 Surprises Inside, Collectible Novelty Toy for Kids Ages 3+","","9.49","9.49","9.83","3 %","1","101736","73 %","24","Toys & Games","toy_display_on_website","# 124 | Top 1.33% | Kids' Play Dinosaur & Prehistoric Creature Figures","27858","99 %","","4.9","30","-76 %","-","2026/03/25 03:46","","9.52","9.87","9.87","0 %","1 %","0 %","no","no","8.48","9.99","1000","0 %","Amazon","","In stock","","9.99","LIST_PRICE","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","0.62","0.42","0.22","46","42","23","yes","no","no","no","no","yes","no","9.54","1 %","1000","0","9.49","9.52","0 %","","","","","2.70","14.98 %","1.42","","","","","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","9.99","9.99","0 %","1","1","0 %","","","2025/10/14","2025/11/24","Smashers-Dino-Aliens-Planet-ZURU","Toys & Games","Dinosaurs & Prehistoric Creatures, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Dinosaurs & Prehistoric Creatures","Toy","193052093653","0193052093653","","74156","","B0FJK41WR6,B0DS2DCF3Y","TOY_FIGURE","ZURU","ZURU SMASHERS","ZURU SMASHERS","ZURUSmashers","74156","","Green (Dinosaur), Grey (Alieno)","19.9 cm","2","count","","","","Modern","Plastic","","Boys","","","","","","","","","1","","","2026-01-17","","0","no","","","yes","2216","290","1","857","290","DINOS VS ALIENS","","","","Choking hazard -Small pieces - Not for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0DS95BY3B","co.uk","https://m.media-amazon.com/images/I/91RgRpvZi4L.jpg;https://m.media-amazon.com/images/I/81yrzZ1AU5L.jpg;https://m.media-amazon.com/images/I/81JtsGHfIdL.jpg;https://m.media-amazon.com/images/I/81bindQ+j0L.jpg;https://m.media-amazon.com/images/I/71IiLND7l6L.jpg;https://m.media-amazon.com/images/I/71QYK2kutzL.jpg;https://m.media-amazon.com/images/I/81rntvVl-iL.jpg","Smashers Mega Jurassic Light Up Ice Age (Spinosaurus) by ZURU, Smashable Egg Toy for Boys","50","24.99","24.99","20.04","-25 %","3","19301","-50 %","66","Toys & Games","toy_display_on_website","# 38 | Top 0.22% | Collectible Props & Memorabilia","29000","65 %","","4.7","102","","34","2026/03/03 16:30","","24.12","20.22","21.99","0 %","0 %","-4 %","no","no","15.47","24.99","279","1 %","Amazon","","In stock","","-","","100 %","99 %","100 %","100 %","100 %","99 %","100 %","100 %","1","1","1","1","1.55","3.56","3.39","51","64","66","yes","no","no","no","no","yes","no","24.12","-4 %","279","0","24.99","24.12","-4 %","","","","","3.49","15.01 %","3.75","","28.99","","4","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","24.99","24.99","0 %","3","4","25 %","","","2025/06/05","2025/06/03","Smashers-Mega-Jurassic-Light-Ice","Toys & Games","Collectible Props & Memorabilia, Toys Category Page, Kids Toys, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Hobbies › Collectible Figures & Memorabilia › Collectible Props & Memorabilia","Toy","193052084590","0193052084590","","74138A","B0FCMY75W8","B0DS2FFG64","TOY_FIGURE","ZURU","ZURU SMASHERS","ZURU SMASHERS","ZURUSmashers","74138","Color: Spinosaurus;","Spinosaurus","10.83 inches","1","count","","","","modern","Plastic","","Boys","","","","","","","","","1","","","2025-08-01","","0","no","","","yes","9930","689","1","10450","680","1 Epic Dino Egg, 4 Sets Dino Body Parts, 5 3D Stickers, 1 Dino Slime, 1 Dino Sand, 1 Pack of Squeeze Cubes, 4 Mini Smash Eggs with, 4 Surprise Characters, 1 Smash Egg Rebuilder, 1 DNA Tube, 1 Treasure Map, 1 Instruction Sheet, 1 Collectors Guide.","","","","Choking Hazard - Small Parts. Not for children under 3 years","yes","yes","Proper Shipping Name: Batteries, dry, sealed, n.o.s.; United Nations Regulatory Id: UN9998; Transportation Regulatory Class: 9; Exception: AE_Unregulated, AU_Unregulated, BE_Unregulated, BR_Unregulated, CA_Unregulated, CN_Unregulated, DE_Unregulated, EG_Unregulated, ES_Unregulated, FR_Unregulated, GB_Unregulated, IE_Unregulated, IN_Unregulated, IT_Unregulated, JP_Unregulated, MX_Unregulated, NL_Unregulated, PL_Unregulated, SA_Unregulated, SE_Unregulated, SG_Unregulated, TH_Unregulated, TR_Unregulated, US_Unregulated, ZA_Unregulated;","yes","no","no","no","no","","","-","","",""
"B0D6J251GR","co.uk","https://m.media-amazon.com/images/I/61yC+ibHCoL.jpg;https://m.media-amazon.com/images/I/61+H8lw8dnL.jpg;https://m.media-amazon.com/images/I/513zzUIeq6L.jpg;https://m.media-amazon.com/images/I/51b+yBVO2ML.jpg;https://m.media-amazon.com/images/I/51k9ZoA3PiL.jpg;https://m.media-amazon.com/images/I/61XZZ+q2uTL.jpg;https://m.media-amazon.com/images/I/61yC+ibHCoL.jpg","ZURU BUNCH OF SELF-SEALING WATER MULTI-COLOR BALLONS, 490","","36.99","","27.10","-36 %","4","139485","78 %","18","Toys & Games","toy_display_on_website","# 17 | Top 0.43% | Water Balloons","30504","99 %","","4.7","9","","-","2026/03/22 15:00","","29.66","28.69","32.82","0 %","-6 %","-25 %","no","no","24.84","62.40","9","17 %","PANDY (69%) / A14JU2MZETQ44N","GB","Only 4 left in stock.","1 day","-","","0 %","0 %","0 %","0 %","74 %","68 %","74 %","56 %","3","3","3","5","4.11","3.62","6.34","63","69","49","no","no","no","no","no","no","no","","","","1","36.99","29.65","-25 %","","","","10","3.71","15 %","5.55","","29.65","","26","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","","","","4","6","33 %","","","2024/06/14","2024/07/17","ZURU-BUNCH-BALLOONS-BALLONS-SELF-SEALING","Toys & Games","Water Balloons, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Sports Toys & Outdoor › Pool & Beach Toys › Water Balloons","Toy","193052066183","0193052066183","","56612SLT","","","BALLOON","ZURU","ZURU","ZURU","ZURUBALLERS","","","Multicolor","1.77” W x 20” L x 9"" H","490","count","","","","","Plastic","","Unisex Children","","","","","","","","","490","","","","","0","no","","","no","5366","522","","5933","","490 Self-Tying Water Balloons","","","","","no","no","","no","no","no","no","no","","","-","","",""
"B0CPL8PT9D","co.uk","https://m.media-amazon.com/images/I/91XwURrPg2L.jpg;https://m.media-amazon.com/images/I/81zGb0dZHTL.jpg;https://m.media-amazon.com/images/I/71Mghoj5O9L.jpg;https://m.media-amazon.com/images/I/71Ue4w381CL.jpg;https://m.media-amazon.com/images/I/81LJuuDkUqL.jpg;https://m.media-amazon.com/images/I/71sWKFeIuzL.jpg","Smashers Horror House (Zombosaur) by ZURU, Interactive Toy, Collectable Toy for Kids and Teens","","14.90","14.90","12.71","-17 %","2","23612","-30 %","57","Toys & Games","toy_display_on_website","# 276 | Top 1.47% | Kids' Play Dinosaur & Prehistoric Creature Figures","30606","99 %","","4.7","714","-4 %","63","2026/03/25 10:44","","13.00","12.16","11.23","0 %","1 %","-15 %","no","no","7.20","14.99","146","0 %","Amazon","","In stock","","-","","100 %","100 %","79 %","90 %","100 %","100 %","79 %","90 %","1","1","1","1","1.51","1.18","2.24","57","73","74","yes","no","no","no","no","yes","no","13.00","-15 %","146","0","14.90","13.00","-15 %","","","","","3.05","15.01 %","2.24","24.43","23.79","-3 %","333","","","","","","","","","no","","","14.79","","94 %","","14.78","","","","","","","","","","","","14.78","","14.99","14.99","0 %","2","2","0 %","","1","2024/05/19","2024/05/17","Smashers-Horror-House","Toys & Games","Dinosaurs & Prehistoric Creatures, Toys Category Page, Toys & Figures, Toys All, Figures and Playsets, Dolls and Accessories, toys, Découvrir Zuru, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Dinosaurs & Prehistoric Creatures","Toy","193052067005","0193052067005","","74125A","B0D9C6Q3MS","","TOY_FIGURE","ZURU","ZURU SMASHERS","ZURU SMASHERS","ZURUSmashers","74125","Style: Medium; Color: Zombosaur;","Zombosaur","Medium","1","count","","","","Medium","Plastic","","Boys","","","","","","","","","1","","","2024-07-02","","1","yes","[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/51ap37APXZL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/5d3fd74b-1bb3-4dae-ace0-b470bf262683/default.jobtemplate.hls.m3u8""}]","","yes","4710","748","1","5098","699","1x Smashers Coffin; 1x Smash Monster; 1x Hand Bone; 1x Shovel; 1x Smashable Tomb Covering; 1x Load Sand; 1x Pack Slime; 1x Mummy; 3x Small Monsters; 2x Surprise Accessories; 1x Collector’s Card; 1x Instruction Sheet; 1x Collectors Guide","","","","Choking Hazard - Small Parts. Not for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0CPL8PT99","co.uk","https://m.media-amazon.com/images/I/912zxOknhKL.jpg;https://m.media-amazon.com/images/I/818B7IeTGlL.jpg;https://m.media-amazon.com/images/I/71DP7Xz3dHL.jpg;https://m.media-amazon.com/images/I/71E+N-3KxXL.jpg;https://m.media-amazon.com/images/I/71o6UkC8xcL.jpg;https://m.media-amazon.com/images/I/81LJuuDkUqL.jpg;https://m.media-amazon.com/images/I/816qi5x-UTL.jpg","Smashers Horror House (Slasher) by ZURU, Interactive Toy, Collectable Toy for Kids and Teens","","15.00","15.00","14.87","-1 %","1","24097","-27 %","42","Toys & Games","toy_display_on_website","# 852 | Top 1.42% | Kids' Play Action Figures","30606","99 %","","4.7","714","-4 %","46","2026/03/23 15:56","","15.00","14.05","13.46","0 %","0 %","0 %","no","no","8.74","23.99","67","0 %","Amazon","","In stock","","-","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","-","0.34","2.09","4","4","69","yes","no","no","no","no","yes","no","15.00","0 %","67","0","15.00","15.00","0 %","","","","","3.05","15 %","2.25","","25.30","","","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","14.99","14.99","0 %","1","2","50 %","","","2024/05/19","2024/05/17","Smashers-Horror-House","Toys & Games","Action Figures, Toys Category Page, Découvrir Zuru, Descubre ZURU, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Action Figures","Toy","193052067012","0193052067012","","74125B","B0D9C6Q3MS","","TOY_FIGURE","ZURU","ZURU SMASHERS","ZURU SMASHERS","ZURUSmashers","74125","Style: Medium; Color: Slasher;","Slasher","Medium","1","count","","","","Medium","Plastic","","Boys","","","","","","","","","","","","2024-07-02","","1","yes","[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/51ap37APXZL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/5d3fd74b-1bb3-4dae-ace0-b470bf262683/default.jobtemplate.hls.m3u8""}]","","yes","4680","750","1","5098","450","1x Smashers Coffin; 1x Smash Monster; 1x Hand Bone; 1x Shovel; 1x Smashable Tomb Covering; 1x Load Sand; 1x Pack Slime; 1x Mummy; 3x Small Monsters; 2x Surprise Accessories; 1x Collector’s Card; 1x Instruction Sheet; 1x Collectors Guide","","","","Choking Hazard - Small Parts. Not for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B09NQYYCPN","co.uk","https://m.media-amazon.com/images/I/91cV91-a+cL.jpg;https://m.media-amazon.com/images/I/81jCpWLOEqL.jpg;https://m.media-amazon.com/images/I/81FtxSA3DzL.jpg;https://m.media-amazon.com/images/I/91lKNMzzxDL.jpg;https://m.media-amazon.com/images/I/81XBzTgXbgL.jpg;https://m.media-amazon.com/images/I/91QgdcDcRdL.jpg;https://m.media-amazon.com/images/I/51110hZnviL.jpg;https://m.media-amazon.com/images/I/81tT+oa4lYL.jpg","Smashers Dino Island Surprise Egg, Giant Skull, T-Rex, Dinosaur Collectible Toy, Explorer's Kit, Dinosaur Slime (T-Rex)","","29.99","","30.76","3 %","4","105437","69 %","29","Toys & Games","toy_display_on_website","# 142 | Top 3% | Kids' Play Dinosaur & Prehistoric Creature Figures","33163","99 %","","4.5","1259","-1 %","100","2026/03/25 08:32","","32.08","30.60","33.08","0 %","-1 %","7 %","no","no","24.57","42.06","2","3 %","Real Merch (95%) / AJ61R6OQNE7CJ","GB","Only 2 left in stock.","","35.99","LIST_PRICE","0 %","0 %","0 %","0 %","69 %","62 %","58 %","27 %","5","6","7","8","4.32","2.87","3.48","60","68","32","no","no","no","no","no","no","no","35.86","","","1","29.99","30.73","2 %","29.99","33.27","10 %","2","3.37","15.01 %","4.50","29.99","32.34","7 %","3","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","35.99","35.99","0 %","4","4","0 %","","","2024/11/03","2022/08/01","Smashers-7488B-Island-Überraschungsei-Riesenschädel","Toys & Games","Dinosaurs & Prehistoric Creatures, Toys Category Page, Toys & Figures, Toys All, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Dinosaurs & Prehistoric Creatures","Toy","193052037992, 193052041203","0193052037992, 0193052041203","00193052037992, 20193052041207","7488A","B0GCCBFHC7","","TOY_FIGURE","ZURU","ZURU SMASHERS","ZURU SMASHERS","ZURUSmashers","7488A","Size: Giant; Color: T-rex;","T-rex","Giant","1","count","","","","Giant","Plastic","","Boys","play with friends, build and unravel, collect figures","","","","","","","","","","","2022-08-08","","1","yes","[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/41hxFs83bpL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/ac6e1faa-06c3-423a-90f4-d856f438dc8b/default.jobtemplate.hls.m3u8""}]","","yes","17718","1250","1","16840","870","PACKAGE INCLUDES: 1x Smashers Skull; 1x Pirate Smashers Figurine; 1x Golden Skull Collectible; 1x Scratch 'n' Find Map; 1x Dino Sand; 1x Dino Slime; 1x Dino Foam; 6x 3D Stickers; 5x Mini Smash Eggs; 5x Surprise Characters; 1x Smash Egg Rebuilder; 1x Smash-O-Saur; 1x Removable Eyeball; 1x Instruction Sheet; 1x Collectors Guide.","","","","Warning. Not suitable for children under 36 months. Choking hazard. Small parts. ATTENTION: Please keep this packaging as it contains important information.","no","no","","no","no","no","no","no","","","-","","",""
"B0FNPY69YT","co.uk","https://m.media-amazon.com/images/I/718Zc-wRR+L.jpg;https://m.media-amazon.com/images/I/71Jhms-KjeL.jpg;https://m.media-amazon.com/images/I/61OQ6f8+74L.jpg","Zuru X-Shot Pro Series Half-Length Darts Refill Pack (100 Darts)","","9.99","","25.68","61 %","7","210578","77 %","9","Toys & Games","toy_display_on_website","# 32 | Top 4% | Toy Foam Ammunition","48901","","","","","","-","2026/03/21 17:30","","15.24","26.57","26.57","0 %","7 %","34 %","yes","yes","9.99","41.87","422","23 %","Joytasia (88%) / A34AOO9YNIW6M7","GB","In stock","1 day","13.99","WAS_PRICE","0 %","0 %","0 %","0 %","38 %","43 %","38 %","38 %","5","6","6","6","4.19","10.24","5.98","16","64","35","no","no","no","no","no","no","no","","","","1","9.99","14.93","33 %","","12.95","","18","2.67","15.02 %","1.50","","14.93","","1146","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","","","","7","4","-75 %","","","2025/11/03","2025/11/02","Zuru-X-Shot-Half-Length-Darts-Refill","Toys & Games","Foam Ammunition","Toys & Games › Sports Toys & Outdoor › Foam Blasters & Bullets › Foam Ammunition","Sports","193052050069","0193052050069","00193052050069","36601","","","AIR_GUN_PROJECTILE","Zuru","Zuru","","","","","orange","8.5 mm","","","","","","","Plastic","","","","","","","","","","","","","","","","0","no","","","no","2228","113","","2228","113","","","","","","no","no","","no","no","no","no","no","","","-","","",""
"B0DFHGDMPY","co.uk","https://m.media-amazon.com/images/I/81ke3wsPYNL.jpg;https://m.media-amazon.com/images/I/81Jz3yDQOyL.jpg;https://m.media-amazon.com/images/I/71lmHal-wFL.jpg;https://m.media-amazon.com/images/I/814fTlYXm0L.jpg;https://m.media-amazon.com/images/I/81u6Lh5CO2L.jpg;https://m.media-amazon.com/images/I/91dKik+K00L.jpg;https://m.media-amazon.com/images/I/91uvg9drsFL.jpg","Snackles Series 2 Wave 2, Snack Swap, 12 cm by ZURU Cuddly Squishy Comfort 5 inch Plush with License Snack Brand Accessory (Random Assortment)","50","9.99","9.99","8.05","-24 %","2","17708","-178 %","55","Toys & Games","toy_display_on_website","# 477 | Top 0.78% | Soft Dolls","49224","59 %","","4.9","139","","-","2026/03/23 15:04","","8.60","8.46","9.09","0 %","0 %","-16 %","no","no","6.99","9.99","5","1 %","Amazon","","In stock","","-","","100 %","99 %","100 %","100 %","100 %","99 %","100 %","100 %","1","1","1","1","1.50","1.24","1.02","4","4","20","yes","no","no","no","no","yes","no","8.60","-16 %","5","2","9.99","8.60","-16 %","","","","","3.06","15.02 %","1.50","","13.08","","120","","","","","","","","","no","","","7.40","","33 %","","7.26","","","","","","","","","","","","7.26","","9.99","9.99","0 %","2","3","33 %","","1","2024/10/21","2025/01/01","Snackles-Squishy-Comfort-Accessory-Assortment","Toys & Games","Soft Dolls, Toys Category Page, Kids Toys, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Dolls & Accessories › Soft Dolls","Toy","193052070081","0193052070081","","77572-S2W2-S001-INT","","","TOY_FIGURE","ZURU","ZURU","ZURU","ZURUBALLERS","77572-S2W2-S001-INT","","Random Assortment","12 cm","1","count","","","","Stylized","Cotton","","Unisex Children","Imaginative play, table game","","","Series 2 Wave 2","","","","","","","","2025-02-22","","1","yes","[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/61tPyNi199L.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/4f2cb90c-4cfc-4659-b171-62ae0edf7b4d/default.vertical.jobtemplate.hls.m3u8""}]","","yes","4499","220","1","1521","140","1 x Snackles Plush","","","","Remove all packaging before giving this product to a child.","no","no","","no","no","no","no","no","","","-","","",""
